twcc_id,frame_size,loss_packets_counts,threshold,delay_grad_before_kalman,delay_grad_after_kalman,gcc_bw,rtt
985,6,0,6000,-1892,4905,5538067,14
985,4,0,6000,-1892,4905,5538067,14
985,6,0,6000,-1892,4905,5538067,14
985,5,0,6000,-1892,4905,5538067,14
986,4,0,6000,-5223,4905,5538067,9
986,3,0,6000,-5223,4905,5538067,9
986,3,0,6000,-5223,4905,5538067,9
986,21,0,6000,-5223,4905,5538067,9
987,2,0,6000,9243,4905,5538067,17
987,2,0,6000,9243,4905,5538067,17
987,2,0,6000,9243,4905,5538067,17
987,2,0,6000,9243,4905,5538067,17
987,4,0,6000,9243,4905,5538067,17
988,5,0,6000,-2129,4905,5814970,7
988,9,0,6000,-2129,4905,5814970,7
988,4,0,6000,-2129,4905,5814970,7
988,6,0,6000,-2129,4905,5814970,7
988,7,0,6000,-2129,4905,5814970,7
989,8,0,6000,4943,4905,5814970,10
989,8,0,6000,4943,4905,5814970,10
989,8,0,6000,4943,4905,5814970,10
989,8,0,6000,4943,4905,5814970,10
989,9,0,6000,4943,4905,5814970,10
990,5,0,6000,-7048,4905,5814970,7
990,8,0,6000,-7048,4905,5814970,7
990,20,0,6000,-7048,4905,5814970,7
990,2,0,6000,-7048,4905,5814970,7
990,2,0,6000,-7048,4905,5814970,7
991,2,0,6000,-29,4905,5814970,12
991,2,0,6000,-29,4905,5814970,12
991,2,0,6000,-29,4905,5814970,12
991,3,0,6000,-29,4905,5814970,12
991,4,0,6000,-29,4905,5814970,12
992,4,0,6000,2459,4905,6105718,5
992,5,0,6000,2459,4905,6105718,5
992,4,0,6000,2459,4905,6105718,5
992,4,0,6000,2459,4905,6105718,5
992,5,0,6000,2459,4905,6105718,5
993,6,0,6000,-564,4905,6105718,11
993,4,0,6000,-564,4905,6105718,11
993,6,0,6000,-564,4905,6105718,11
993,7,0,6000,-564,4905,6105718,11
993,4,0,6000,-564,4905,6105718,11
994,3,0,6000,13448,4905,6105718,12
994,2,0,6000,13448,4905,6105718,12
994,2,0,6000,13448,4905,6105718,12
995,2,0,6000,-13674,4905,6105718,13
995,2,0,6000,-13674,4905,6105718,13
995,2,0,6000,-13674,4905,6105718,13
995,2,0,6000,-13674,4905,6105718,13
995,3,0,6000,-13674,4905,6105718,13
995,3,0,6000,-13674,4905,6105718,13
995,4,0,6000,-13674,4905,6105718,13
996,4,0,6000,-1314,4905,6411003,12
996,4,0,6000,-1314,4905,6411003,12
996,5,0,6000,-1314,4905,6411003,12
996,6,0,6000,-1314,4905,6411003,12
996,5,0,6000,-1314,4905,6411003,12
997,7,0,6000,6700,4905,6411003,7
997,7,0,6000,6700,4905,6411003,7
997,5,0,6000,6700,4905,6411003,7
997,4,0,6000,6700,4905,6411003,7
997,3,0,6000,6700,4905,6411003,7
998,2,0,6000,-10783,4905,6411003,6
998,4,0,6000,-10783,4905,6411003,6
998,3,0,6000,-10783,4905,6411003,6
998,22,0,6000,-10783,4905,6411003,6
998,2,0,6000,-10783,4905,6411003,6
999,10,0,6000,58,4905,6411003,7
999,10,0,6000,58,4905,6411003,7
999,6,0,6000,58,4905,6411003,7
999,7,0,6000,58,4905,6411003,7
999,19,0,6000,58,4905,6411003,7
1000,4,0,6000,6809,4905,6731553,16
1000,6,0,6000,6809,4905,6731553,16
1000,8,0,6000,6809,4905,6731553,16
1000,8,0,6000,6809,4905,6731553,16
1001,12,0,6000,-31,4905,6731553,19
1001,20,0,6000,-31,4905,6731553,19
1001,6,0,6000,-31,4905,6731553,19
1001,6,0,6000,-31,4905,6731553,19
1001,7,0,6000,-31,4905,6731553,19
1002,6,0,6000,8046,4905,6731553,6
1002,6,0,6000,8046,4905,6731553,6
1002,8,0,6000,8046,4905,6731553,6
1003,3,0,6000,-8454,4905,6731553,14
1003,3,0,6000,-8454,4905,6731553,14
1003,3,0,6000,-8454,4905,6731553,14
1003,3,0,6000,-8454,4905,6731553,14
1003,3,0,6000,-8454,4905,6731553,14
1003,3,0,6000,-8454,4905,6731553,14
1004,4,0,6000,-745,4905,7068130,8
1004,5,0,6000,-745,4905,7068130,8
1004,3,0,6000,-745,4905,7068130,8
1004,6,0,6000,-745,4905,7068130,8
1004,6,0,6000,-745,4905,7068130,8
1005,5,0,6000,5689,4905,7068130,5
1005,10,0,6000,5689,4905,7068130,5
1005,8,0,6000,5689,4905,7068130,5
1005,6,0,6000,5689,4905,7068130,5
1005,9,0,6000,5689,4905,7068130,5
1006,4,0,6000,-4604,4905,7068130,8
1006,14,0,6000,-4604,4905,7068130,8
1006,40,0,6000,-4604,4905,7068130,8
1006,2,0,6000,-4604,4905,7068130,8
1006,2,0,6000,-4604,4905,7068130,8
1007,3,0,6000,-5292,4905,7068130,7
1007,4,0,6000,-5292,4905,7068130,7
1007,4,0,6000,-5292,4905,7068130,7
1007,5,0,6000,-5292,4905,7068130,7
1007,5,0,6000,-5292,4905,7068130,7
1008,7,0,6000,10430,4905,7421536,7
1008,6,0,6000,10430,4905,7421536,7
1008,8,0,6000,10430,4905,7421536,7
1008,9,0,6000,10430,4905,7421536,7
1008,14,0,6000,10430,4905,7421536,7
1009,6,0,6000,-3758,4905,7421536,7
1009,7,0,6000,-3758,4905,7421536,7
1009,8,0,6000,-3758,4905,7421536,7
1009,7,0,6000,-3758,4905,7421536,7
1009,11,0,6000,-3758,4905,7421536,7
1010,11,0,6000,22077,4905,7421536,9
1010,8,0,6000,22077,4905,7421536,9
1011,2,0,6000,-19786,4905,7421536,11
1011,4,0,6000,-19786,4905,7421536,11
1011,3,0,6000,-19786,4905,7421536,11
1011,3,0,6000,-19786,4905,7421536,11
1011,4,0,6000,-19786,4905,7421536,11
1011,4,0,6000,-19786,4905,7421536,11
1011,5,0,6000,-19786,4905,7421536,11
1011,5,0,6000,-19786,4905,7421536,11
1012,6,0,6000,6087,4905,7792612,8
1012,7,0,6000,6087,4905,7792612,8
1012,7,0,6000,6087,4905,7792612,8
1012,9,0,6000,6087,4905,7792612,8
1012,7,0,6000,6087,4905,7792612,8
1013,2,0,6000,-9753,4905,7792612,6
1013,17,0,6000,-9753,4905,7792612,6
1013,7,0,6000,-9753,4905,7792612,6
1013,8,0,6000,-9753,4905,7792612,6
1013,8,0,6000,-9753,4905,7792612,6
1013,9,0,6000,-9753,4905,7792612,6
1014,6,0,6000,1800,4905,7792612,17
1014,14,0,6000,1800,4905,7792612,17
1014,38,0,6000,1800,4905,7792612,17
1014,4,0,6000,1800,4905,7792612,17
1014,4,0,6000,1800,4905,7792612,17
1015,6,0,6000,-3045,4905,7792612,7
1015,6,0,6000,-3045,4905,7792612,7
1015,7,0,6000,-3045,4905,7792612,7
1015,7,0,6000,-3045,4905,7792612,7
1015,8,0,6000,-3045,4905,7792612,7
1016,6,0,6000,6358,4905,8182242,5
1016,5,0,6000,6358,4905,8182242,5
1016,7,0,6000,6358,4905,8182242,5
1016,5,0,6000,6358,4905,8182242,5
1016,4,0,6000,6358,4905,8182242,5
1017,7,0,6000,-5353,4905,8182242,6
1017,10,0,6000,-5353,4905,8182242,6
1017,17,0,6000,-5353,4905,8182242,6
1017,12,0,6000,-5353,4905,8182242,6
1017,9,0,6000,-5353,4905,8182242,6
1018,10,0,6000,10107,4905,8182242,12
1018,7,0,6000,10107,4905,8182242,12
1018,12,0,6000,10107,4905,8182242,12
1018,41,0,6000,10107,4905,8182242,12
1019,4,0,6000,-6189,4905,8182242,15
1019,4,0,6000,-6189,4905,8182242,15
1019,6,0,6000,-6189,4905,8182242,15
1019,6,0,6000,-6189,4905,8182242,15
1019,7,0,6000,-6189,4905,8182242,15
1019,6,0,6000,-6189,4905,8182242,15
1020,8,0,6000,-4901,4905,8591354,9
1020,8,0,6000,-4901,4905,8591354,9
1020,10,0,6000,-4901,4905,8591354,9
1020,9,0,6000,-4901,4905,8591354,9
1020,9,0,6000,-4901,4905,8591354,9
1021,12,0,6000,-951,4905,8591354,8
1021,9,0,6000,-951,4905,8591354,8
1021,10,0,6000,-951,4905,8591354,8
1021,14,0,6000,-951,4905,8591354,8
1021,8,0,6000,-951,4905,8591354,8
1022,5,0,6000,2264,4905,8591354,16
1022,10,0,6000,2264,4905,8591354,16
1022,39,0,6000,2264,4905,8591354,16
1022,3,0,6000,2264,4905,8591354,16
1022,5,0,6000,2264,4905,8591354,16
1023,5,0,6000,9767,4905,8591354,13
1023,5,0,6000,9767,4905,8591354,13
1023,5,0,6000,9767,4905,8591354,13
1023,5,0,6000,9767,4905,8591354,13
1023,7,0,6000,9767,4905,8591354,13
1024,6,0,6000,-5283,4905,9020921,7
1024,8,0,6000,-5283,4905,9020921,7
1024,6,0,6000,-5283,4905,9020921,7
1024,8,0,6000,-5283,4905,9020921,7
1024,11,0,6000,-5283,4905,9020921,7
1024,6,0,6000,-5283,4905,9020921,7
1025,6,0,6000,-5700,4905,9020921,11
1025,11,0,6000,-5700,4905,9020921,11
1025,18,0,6000,-5700,4905,9020921,11
1025,8,0,6000,-5700,4905,9020921,11
1025,8,0,6000,-5700,4905,9020921,11
1026,11,0,6000,2424,4905,9020921,10
1026,8,0,6000,2424,4905,9020921,10
1026,38,0,6000,2424,4905,9020921,10
1026,10,0,6000,2424,4905,9020921,10
1026,4,0,6000,2424,4905,9020921,10
1027,5,0,6000,1409,4905,9020921,19
1027,5,0,6000,1409,4905,9020921,19
1027,6,0,6000,1409,4905,9020921,19
1027,8,0,6000,1409,4905,9020921,19
1027,7,0,6000,1409,4905,9020921,19
1028,9,0,6000,-3791,4905,9471967,8
1028,9,0,6000,-3791,4905,9471967,8
1028,15,0,6000,-3791,4905,9471967,8
1028,13,0,6000,-3791,4905,9471967,8
1028,9,0,6000,-3791,4905,9471967,8
1029,9,0,6000,4774,4905,9471967,8
1029,10,0,6000,4774,4905,9471967,8
1029,8,0,6000,4774,4905,9471967,8
1029,13,0,6000,4774,4905,9471967,8
1029,15,0,6000,4774,4905,9471967,8
1030,10,0,6000,-4284,4905,9471967,9
1030,11,0,6000,-4284,4905,9471967,9
1030,9,0,6000,-4284,4905,9471967,9
1030,41,0,6000,-4284,4905,9471967,9
1030,5,0,6000,-4284,4905,9471967,9
1031,6,0,6000,-1082,4905,9471967,10
1031,5,0,6000,-1082,4905,9471967,10
1031,5,0,6000,-1082,4905,9471967,10
1031,6,0,6000,-1082,4905,9471967,10
1031,7,0,6000,-1082,4905,9471967,10
1032,6,0,6000,4936,4905,9945565,7
1032,10,0,6000,4936,4905,9945565,7
1032,8,0,6000,4936,4905,9945565,7
1032,10,0,6000,4936,4905,9945565,7
1032,8,0,6000,4936,4905,9945565,7
1033,8,0,6000,-4331,4905,9945565,14
1033,13,0,6000,-4331,4905,9945565,14
1033,11,0,6000,-4331,4905,9945565,14
1033,10,0,6000,-4331,4905,9945565,14
1033,8,0,6000,-4331,4905,9945565,14
1034,8,0,6000,-1637,4905,9945565,10
1034,20,0,6000,-1637,4905,9945565,10
1034,38,0,6000,-1637,4905,9945565,10
1034,2,0,6000,-1637,4905,9945565,10
1034,4,0,6000,-1637,4905,9945565,10
1035,3,0,6000,6536,4905,9945565,8
1035,3,0,6000,6536,4905,9945565,8
1035,4,0,6000,6536,4905,9945565,8
1035,8,0,6000,6536,4905,9945565,8
1035,7,0,6000,6536,4905,9945565,8
1036,12,0,6000,6659,4905,10442843,10
1036,12,0,6000,6659,4905,10442843,10
1036,11,0,6000,6659,4905,10442843,10
1036,18,0,6000,6659,4905,10442843,10
1036,12,0,6000,6659,4905,10442843,10
1037,2,0,6000,-6260,4905,10442843,7
1037,13,0,6000,-6260,4905,10442843,7
1037,14,0,6000,-6260,4905,10442843,7
1037,21,0,6000,-6260,4905,10442843,7
1037,15,0,6000,-6260,4905,10442843,7
1037,13,0,6000,-6260,4905,10442843,7
1038,4,0,6000,16715,4905,10442843,12
1038,12,0,6000,16715,4905,10442843,12
1038,14,0,6000,16715,4905,10442843,12
1038,12,0,6000,16715,4905,10442843,12
1039,13,0,6000,-21787,4905,10442843,7
1039,5,0,6000,-21787,4905,10442843,7
1039,5,0,6000,-21787,4905,10442843,7
1039,5,0,6000,-21787,4905,10442843,7
1039,5,0,6000,-21787,4905,10442843,7
1039,6,0,6000,-21787,4905,10442843,7
1039,6,0,6000,-21787,4905,10442843,7
1040,6,0,6000,5077,4905,10964985,6
1040,9,0,6000,5077,4905,10964985,6
1040,7,0,6000,5077,4905,10964985,6
1040,9,0,6000,5077,4905,10964985,6
1040,17,0,6000,5077,4905,10964985,6
1041,5,0,6000,7610,4905,10964985,10
1041,13,0,6000,7610,4905,10964985,10
1041,13,0,6000,7610,4905,10964985,10
1041,11,0,6000,7610,4905,10964985,10
1041,13,0,6000,7610,4905,10964985,10
1042,5,0,6000,-20230,4905,10964985,7
1042,16,0,6000,-20230,4905,10964985,7
1042,13,0,6000,-20230,4905,10964985,7
1042,39,0,6000,-20230,4905,10964985,7
1042,4,0,6000,-20230,4905,10964985,7
1042,3,0,6000,-20230,4905,10964985,7
1043,4,0,6000,10555,4905,10964985,12
1043,4,0,6000,10555,4905,10964985,12
1043,6,0,6000,10555,4905,10964985,12
1043,7,0,6000,10555,4905,10964985,12
1044,11,0,6000,-2441,4905,11513234,10
1044,10,0,6000,-2441,4905,11513234,10
1044,9,0,6000,-2441,4905,11513234,10
1044,11,0,6000,-2441,4905,11513234,10
1044,12,0,6000,-2441,4905,11513234,10
1045,13,0,6000,-3350,4905,11513234,7
1045,14,0,6000,-3350,4905,11513234,7
1045,10,0,6000,-3350,4905,11513234,7
1045,12,0,6000,-3350,4905,11513234,7
1045,10,0,6000,-3350,4905,11513234,7
1046,8,0,6000,2638,4905,11513234,18
1046,17,0,6000,2638,4905,11513234,18
1046,41,0,6000,2638,4905,11513234,18
1046,4,0,6000,2638,4905,11513234,18
1046,2,0,6000,2638,4905,11513234,18
1047,3,0,6000,10150,4905,11513234,9
1047,6,0,6000,10150,4905,11513234,9
1047,8,0,6000,10150,4905,11513234,9
1047,9,0,6000,10150,4905,11513234,9
1047,11,0,6000,10150,4905,11513234,9
1048,5,0,6000,-4835,4905,12088895,10
1048,9,0,6000,-4835,4905,12088895,10
1048,11,0,6000,-4835,4905,12088895,10
1048,12,0,6000,-4835,4905,12088895,10
1048,10,0,6000,-4835,4905,12088895,10
1048,13,0,6000,-4835,4905,12088895,10
1049,11,0,6000,-3972,4905,12088895,7
1049,8,0,6000,-3972,4905,12088895,7
1049,17,0,6000,-3972,4905,12088895,7
1049,12,0,6000,-3972,4905,12088895,7
1049,13,0,6000,-3972,4905,12088895,7
1050,15,0,6000,-3411,4905,12088895,5
1050,15,0,6000,-3411,4905,12088895,5
1050,41,0,6000,-3411,4905,12088895,5
1050,3,0,6000,-3411,4905,12088895,5
1050,5,0,6000,-3411,4905,12088895,5
1051,6,0,6000,4359,4905,12088895,8
1051,11,0,6000,4359,4905,12088895,8
1051,11,0,6000,4359,4905,12088895,8
1051,15,0,6000,4359,4905,12088895,8
1052,17,0,6000,8747,4905,12693339,11
1052,15,0,6000,8747,4905,12693339,11
1052,16,0,6000,8747,4905,12693339,11
1052,17,0,6000,8747,4905,12693339,11
1052,19,0,6000,8747,4905,12693339,11
1053,10,0,6000,-4847,4905,12693339,10
1053,16,0,6000,-4847,4905,12693339,10
1053,15,0,6000,-4847,4905,12693339,10
1053,17,0,6000,-4847,4905,12693339,10
1053,17,0,6000,-4847,4905,12693339,10
1053,16,0,6000,-4847,4905,12693339,10
1054,10,0,6000,-5078,4905,12693339,10
1054,14,0,6000,-5078,4905,12693339,10
1054,13,0,6000,-5078,4905,12693339,10
1054,49,0,6000,-5078,4905,12693339,10
1054,6,0,6000,-5078,4905,12693339,10
1055,5,0,6000,9469,4905,12693339,11
1055,7,0,6000,9469,4905,12693339,11
1055,7,0,6000,9469,4905,12693339,11
1055,7,0,6000,9469,4905,12693339,11
1055,9,0,6000,9469,4905,12693339,11
1056,5,0,6000,-3740,4905,13328005,9
1056,12,0,6000,-3740,4905,13328005,9
1056,13,0,6000,-3740,4905,13328005,9
1056,9,0,6000,-3740,4905,13328005,9
1056,17,0,6000,-3740,4905,13328005,9
1056,17,0,6000,-3740,4905,13328005,9
1057,12,0,6000,-9223372036793275,4900,13328005,5
1057,10,0,6000,-9223372036793275,4900,13328005,5
1057,9,0,6000,-9223372036793275,4900,13328005,5
1057,10,0,6000,-9223372036793275,4900,13328005,5
1057,15,0,6000,-9223372036793275,4900,13328005,5
1058,4,4,6000,-9223372036794275,4896,13328005,-1
1058,26,0,6000,-9223372036794275,4896,13328005,-1
1058,14,0,6000,-9223372036794275,4896,13328005,-1
1058,15,0,6000,-9223372036794275,4896,13328005,-1
1059,22,0,6000,-15388,4896,13328005,13
1059,10,0,6000,-15388,4896,13328005,13
1059,7,0,6000,-15388,4896,13328005,13
1059,10,0,6000,-15388,4896,13328005,13
1059,8,0,6000,-15388,4896,13328005,13
1059,9,0,6000,-15388,4896,13328005,13
1059,11,0,6000,-15388,4896,13328005,13
1060,14,0,6000,-9223372036795275,4891,13328005,10
1060,12,0,6000,-9223372036795275,4891,13328005,10
1060,15,0,6000,-9223372036795275,4891,13328005,10
1060,18,0,6000,-9223372036795275,4891,13328005,10
1060,18,0,6000,-9223372036795275,4891,13328005,10
1061,6,6,6000,67250,4891,13994405,13
1061,1,0,6000,67250,4891,13994405,13
1061,18,0,6000,67250,4891,13994405,13
1061,16,0,6000,67250,4891,13994405,13
1061,16,0,6000,67250,4891,13994405,13
1061,18,0,6000,67250,4891,13994405,13
1061,18,0,6000,67250,4891,13994405,13
1062,1,1,6000,57000,4891,13994405,3
1062,15,0,6000,57000,4891,13994405,3
1062,19,0,6000,57000,4891,13994405,3
1062,17,0,6000,57000,4891,13994405,3
1062,16,0,6000,57000,4891,13994405,3
1062,21,0,6000,57000,4891,13994405,3
1063,3,3,6000,-9223372036789275,4886,13994405,7
1063,15,0,6000,-9223372036789275,4886,13994405,7
1063,18,0,6000,-9223372036789275,4886,13994405,7
1063,59,0,6000,-9223372036789275,4886,13994405,7
1064,5,0,6000,-23301,4886,13994405,11
1064,8,0,6000,-23301,4886,13994405,11
1064,8,0,6000,-23301,4886,13994405,11
1064,8,0,6000,-23301,4886,13994405,11
1064,9,0,6000,-23301,4886,13994405,11
1064,10,0,6000,-23301,4886,13994405,11
1064,13,0,6000,-23301,4886,13994405,11
1065,14,0,6000,-4046,4886,14694125,13
1065,12,0,6000,-4046,4886,14694125,13
1065,17,0,6000,-4046,4886,14694125,13
1065,17,0,6000,-4046,4886,14694125,13
1065,9,0,6000,-4046,4886,14694125,13
1066,13,0,6000,4463,4886,14694125,10
1066,16,0,6000,4463,4886,14694125,10
1066,17,0,6000,4463,4886,14694125,10
1066,14,0,6000,4463,4886,14694125,10
1066,16,0,6000,4463,4886,14694125,10
1067,11,0,6000,22420,4886,14694125,13
1067,15,0,6000,22420,4886,14694125,13
1067,19,0,6000,22420,4886,14694125,13
1068,21,0,6000,-15497,4886,14694125,6
1068,6,0,6000,-15497,4886,14694125,6
1068,6,0,6000,-15497,4886,14694125,6
1068,7,0,6000,-15497,4886,14694125,6
1068,9,0,6000,-15497,4886,14694125,6
1068,10,0,6000,-15497,4886,14694125,6
1068,13,0,6000,-15497,4886,14694125,6
1068,14,0,6000,-15497,4886,14694125,6
1069,12,0,6000,-7726,4886,15428831,6
1069,15,0,6000,-7726,4886,15428831,6
1069,16,0,6000,-7726,4886,15428831,6
1069,16,0,6000,-7726,4886,15428831,6
1069,21,0,6000,-7726,4886,15428831,6
1069,17,0,6000,-7726,4886,15428831,6
1070,18,0,6000,-4628,4886,15428831,11
1070,16,0,6000,-4628,4886,15428831,11
1070,18,0,6000,-4628,4886,15428831,11
1070,20,0,6000,-4628,4886,15428831,11
1070,18,0,6000,-4628,4886,15428831,11
1071,18,0,6000,29101,4886,15428831,13
1071,19,0,6000,29101,4886,15428831,13
1072,9,0,6000,-25489,4886,15428831,15
1072,4,0,6000,-25489,4886,15428831,15
1072,6,0,6000,-25489,4886,15428831,15
1072,9,0,6000,-25489,4886,15428831,15
1072,10,0,6000,-25489,4886,15428831,15
1072,9,0,6000,-25489,4886,15428831,15
1072,10,0,6000,-25489,4886,15428831,15
1072,8,0,6000,-25489,4886,15428831,15
1073,12,0,6000,-9223372036804275,4881,15428831,11
1073,15,0,6000,-9223372036804275,4881,15428831,11
1073,18,0,6000,-9223372036804275,4881,15428831,11
1073,17,0,6000,-9223372036804275,4881,15428831,11
1073,17,0,6000,-9223372036804275,4881,15428831,11
1074,21,21,6000,72000,4881,15428831,9
1074,15,0,6000,72000,4881,15428831,9
1074,17,0,6000,72000,4881,15428831,9
1074,17,0,6000,72000,4881,15428831,9
1074,20,0,6000,72000,4881,15428831,9
1074,16,0,6000,72000,4881,15428831,9
1075,2,2,6000,56750,4881,15428831,13
1075,11,0,6000,56750,4881,15428831,13
1075,20,0,6000,56750,4881,15428831,13
1075,24,0,6000,56750,4881,15428831,13
1075,16,0,6000,56750,4881,15428831,13
1075,19,0,6000,56750,4881,15428831,13
1076,12,12,6000,58500,4881,15428831,11
1076,7,0,6000,58500,4881,15428831,11
1076,23,0,6000,58500,4881,15428831,11
1076,22,0,6000,58500,4881,15428831,11
1076,17,0,6000,58500,4881,15428831,11
1076,19,0,6000,58500,4881,15428831,11
1077,19,19,6000,67000,4881,14464942,15
1077,7,0,6000,67000,4881,14464942,15
1077,19,0,6000,67000,4881,14464942,15
1077,20,0,6000,67000,4881,14464942,15
1077,22,0,6000,67000,4881,14464942,15
1078,25,25,6000,51250,4881,14464942,2
1078,15,0,6000,51250,4881,14464942,2
1078,18,0,6000,51250,4881,14464942,2
1078,26,1,6000,51250,4881,14464942,2
1078,17,0,6000,51250,4881,14464942,2
1079,40,40,6000,-9223372036773025,4876,14464942,8
1079,4,0,6000,-9223372036773025,4876,14464942,8
1079,31,0,6000,-9223372036773025,4876,14464942,8
1079,22,0,6000,-9223372036773025,4876,14464942,8
1079,47,0,6000,-9223372036773025,4876,14464942,8
1079,4,0,6000,-9223372036773025,4876,14464942,8
1079,4,0,6000,-9223372036773025,4876,14464942,8
1080,7,0,6000,8249,4876,14464942,9
1080,8,0,6000,8249,4876,14464942,9
1080,8,0,6000,8249,4876,14464942,9
1080,14,0,6000,8249,4876,14464942,9
1080,17,0,6000,8249,4876,14464942,9
1081,10,0,6000,-9223372036799275,4872,14464942,8
1081,14,0,6000,-9223372036799275,4872,14464942,8
1081,13,0,6000,-9223372036799275,4872,14464942,8
1081,17,0,6000,-9223372036799275,4872,14464942,8
1081,16,0,6000,-9223372036799275,4872,14464942,8
1082,5,5,6000,62500,4872,14464942,9
1082,3,0,6000,62500,4872,14464942,9
1082,12,0,6000,62500,4872,14464942,9
1082,15,0,6000,62500,4872,14464942,9
1082,19,0,6000,62500,4872,14464942,9
1082,18,0,6000,62500,4872,14464942,9
1083,10,10,6000,66000,4872,14464942,5
1083,16,0,6000,66000,4872,14464942,5
1083,16,0,6000,66000,4872,14464942,5
1083,18,0,6000,66000,4872,14464942,5
1083,21,0,6000,66000,4872,14464942,5
1083,23,0,6000,66000,4872,14464942,5
1083,16,0,6000,66000,4872,14464942,5
1084,8,8,6000,60500,4872,14464942,8
1084,6,0,6000,60500,4872,14464942,8
1084,18,0,6000,60500,4872,14464942,8
1084,16,0,6000,60500,4872,14464942,8
1084,29,0,6000,60500,4872,14464942,8
1084,18,0,6000,60500,4872,14464942,8
1085,8,8,6000,-9223372036787275,4867,14464942,7
1085,2,0,6000,-9223372036787275,4867,14464942,7
1085,16,0,6000,-9223372036787275,4867,14464942,7
1085,13,0,6000,-9223372036787275,4867,14464942,7
1085,18,0,6000,-9223372036787275,4867,14464942,7
1085,20,0,6000,-9223372036787275,4867,14464942,7
1085,23,0,6000,-9223372036787275,4867,14464942,7
1086,17,0,6000,7086,4867,14464942,9
1086,14,0,6000,7086,4867,14464942,9
1086,12,0,6000,7086,4867,14464942,9
1086,23,0,6000,7086,4867,14464942,9
1086,16,0,6000,7086,4867,14464942,9
1087,12,0,6000,-9223372036816025,4862,13357837,5
1087,16,0,6000,-9223372036816025,4862,13357837,5
1087,22,0,6000,-9223372036816025,4862,13357837,5
1087,21,0,6000,-9223372036816025,4862,13357837,5
1087,20,0,6000,-9223372036816025,4862,13357837,5
1087,13,0,6000,-9223372036816025,4862,13357837,5
1088,40,40,6000,69500,4862,13357837,7
1088,17,0,6000,69500,4862,13357837,7
1088,17,0,6000,69500,4862,13357837,7
1089,31,31,6000,-9223372036778275,4857,13357837,14
1089,39,0,6000,-9223372036778275,4857,13357837,14
1089,10,0,6000,-9223372036778275,4857,13357837,14
1089,14,0,6000,-9223372036778275,4857,13357837,14
1090,23,0,6000,-9668,4857,13357837,8
1090,6,0,6000,-9668,4857,13357837,8
1090,5,0,6000,-9668,4857,13357837,8
1090,5,0,6000,-9668,4857,13357837,8
1090,8,0,6000,-9668,4857,13357837,8
1090,6,0,6000,-9668,4857,13357837,8
1090,7,0,6000,-9668,4857,13357837,8
1091,8,0,6000,-7610,4857,13357837,13
1091,15,0,6000,-7610,4857,13357837,13
1091,12,0,6000,-7610,4857,13357837,13
1091,11,0,6000,-7610,4857,13357837,13
1091,9,0,6000,-7610,4857,13357837,13
1092,13,0,6000,12887,4857,13357837,13
1092,21,0,6000,12887,4857,13357837,13
1092,16,0,6000,12887,4857,13357837,13
1092,13,0,6000,12887,4857,13357837,13
1092,19,0,6000,12887,4857,13357837,13
1093,13,0,6000,-9223372036797525,4852,13357837,7
1093,17,0,6000,-9223372036797525,4852,13357837,7
1093,30,0,6000,-9223372036797525,4852,13357837,7
1093,13,0,6000,-9223372036797525,4852,13357837,7
1093,12,0,6000,-9223372036797525,4852,13357837,7
1093,13,0,6000,-9223372036797525,4852,13357837,7
1094,8,8,6000,-9223372036786775,4848,13357837,8
1094,12,0,6000,-9223372036786775,4848,13357837,8
1094,23,0,6000,-9223372036786775,4848,13357837,8
1094,23,0,6000,-9223372036786775,4848,13357837,8
1094,19,0,6000,-9223372036786775,4848,13357837,8
1094,21,0,6000,-9223372036786775,4848,13357837,8
1095,13,0,6000,-9223372036797525,4843,13357837,8
1095,22,0,6000,-9223372036797525,4843,13357837,8
1095,23,0,6000,-9223372036797525,4843,13357837,8
1095,18,0,6000,-9223372036797525,4843,13357837,8
1095,24,0,6000,-9223372036797525,4843,13357837,8
1096,2,2,6000,63750,4843,13357837,8
1096,2,0,6000,63750,4843,13357837,8
1096,11,0,6000,63750,4843,13357837,8
1096,14,0,6000,63750,4843,13357837,8
1096,21,0,6000,63750,4843,13357837,8
1096,18,0,6000,63750,4843,13357837,8
1097,3,3,6000,65750,4843,13357837,4
1097,5,0,6000,65750,4843,13357837,4
1097,20,0,6000,65750,4843,13357837,4
1097,16,0,6000,65750,4843,13357837,4
1097,15,0,6000,65750,4843,13357837,4
1097,15,0,6000,65750,4843,13357837,4
1097,23,0,6000,65750,4843,13357837,4
1098,2,2,6000,58750,4843,13357837,3
1098,6,0,6000,58750,4843,13357837,3
1098,14,0,6000,58750,4843,13357837,3
1098,23,0,6000,58750,4843,13357837,3
1098,17,0,6000,58750,4843,13357837,3
1098,13,0,6000,58750,4843,13357837,3
1099,5,5,6000,55750,4843,13357837,9
1099,10,0,6000,55750,4843,13357837,9
1099,21,0,6000,55750,4843,13357837,9
1099,19,0,6000,55750,4843,13357837,9
1099,16,0,6000,55750,4843,13357837,9
1099,19,0,6000,55750,4843,13357837,9
1100,13,13,6000,70500,4843,13357837,6
1100,14,0,6000,70500,4843,13357837,6
1100,26,0,6000,70500,4843,13357837,6
1100,12,0,6000,70500,4843,13357837,6
1100,14,0,6000,70500,4843,13357837,6
1100,19,0,6000,70500,4843,13357837,6
1101,4,4,6000,-9223372036790025,4838,13357837,6
